,raw
4138,0.81
4139,0.8
4140,0.665
4141,0.72
4142,0.78
4143,0.775
4144,0.785
4145,0.62
4146,0.765
4147,0.76
4148,0.78
4149,0.81
4150,0.675
4151,0.715
4152,0.775
4153,0.78
4154,0.805
4155,0.665
4156,0.745
4157,0.76
4158,0.775
4159,0.79
4160,0.705
4161,0.75
4162,0.77
4163,0.805
4164,0.8
4165,0.65
4166,0.785
4167,0.775
4168,0.79
4169,0.78
4170,0.675
4171,0.77
4172,0.77
4173,0.795
4174,0.8
4175,0.635
4176,0.785
4177,0.75
4178,0.795
4179,0.815
4180,0.65
4181,0.77
4182,0.78
4183,0.805
4184,0.795
4185,0.68
4186,0.75
4187,0.795
4188,0.78
4189,0.795
4190,0.635
4191,0.765
4192,0.785
4193,0.805
4194,0.825
4195,0.655
4196,0.76
4197,0.79
4198,0.825
4199,0.825
4200,0.5
4201,0.53
4202,0.57
4203,0.535
4204,0.53
4205,0.595
4206,0.565
4207,0.555
4208,0.56
4209,0.605
4210,0.605
4211,0.575
4212,0.575
4213,0.57
4214,0.615
4215,0.575
4216,0.575
4217,0.59
4218,0.605
4219,0.635
4220,0.555
4221,0.575
4222,0.615
4223,0.645
4224,0.605
4225,0.585
4226,0.59
4227,0.64
4228,0.695
4229,0.675
4230,0.6
4231,0.615
4232,0.67
4233,0.645
4234,0.735
4235,0.58
4236,0.6
4237,0.625
4238,0.655
4239,0.7
4240,0.605
4241,0.66
4242,0.615
4243,0.695
4244,0.72
4245,0.59
4246,0.635
4247,0.675
4248,0.685
4249,0.745
4250,0.595
4251,0.69
4252,0.67
4253,0.67
4254,0.71
4255,0.605
4256,0.67
4257,0.655
4258,0.7
4259,0.715
4260,0.61
4261,0.69
4262,0.68
4263,0.725
4264,0.695
4265,0.625
4266,0.67
4267,0.72
4268,0.73
4269,0.71
4270,0.625
4271,0.685
4272,0.69
4273,0.73
4274,0.745
4275,0.655
4276,0.725
4277,0.695
4278,0.73
4279,0.75
4280,0.64
4281,0.715
4282,0.75
4283,0.76
4284,0.76
4285,0.605
4286,0.68
4287,0.725
4288,0.775
4289,0.775
4290,0.625
4291,0.695
4292,0.73
4293,0.755
4294,0.77
4295,0.62
4296,0.705
4297,0.775
4298,0.775
4299,0.795
4300,0.675
4301,0.73
4302,0.75
4303,0.76
4304,0.8
4305,0.66
4306,0.725
4307,0.73
4308,0.76
4309,0.79
4310,0.64
4311,0.75
4312,0.78
4313,0.765
4314,0.78
4315,0.65
4316,0.725
4317,0.76
4318,0.775
4319,0.785
4320,0.66
4321,0.755
4322,0.8
4323,0.77
4324,0.765
4325,0.67
4326,0.755
4327,0.78
4328,0.77
4329,0.78
4330,0.67
4331,0.755
4332,0.785
4333,0.775
4334,0.785
4335,0.65
4336,0.755
4337,0.765
4338,0.785
4339,0.795
4340,0.675
4341,0.7
4342,0.78
4343,0.775
4344,0.77
4345,0.65
4346,0.745
4347,0.795
4348,0.795
4349,0.785
4350,0.67
4351,0.705
4352,0.77
4353,0.78
4354,0.775
4355,0.625
4356,0.73
4357,0.755
4358,0.77
4359,0.785
4360,0.69
4361,0.745
4362,0.79
4363,0.8
4364,0.795
4365,0.665
4366,0.725
4367,0.785
4368,0.82
4369,0.79
4370,0.655
4371,0.73
4372,0.765
4373,0.81
4374,0.79
4375,0.675
4376,0.74
4377,0.775
4378,0.8
4379,0.805
4380,0.635
4381,0.74
4382,0.79
4383,0.785
4384,0.785
4385,0.695
4386,0.75
4387,0.78
4388,0.81
4389,0.81
4390,0.685
4391,0.725
4392,0.82
4393,0.82
4394,0.795
4395,0.69
4396,0.74
4397,0.8
4398,0.83
4399,0.79
4400,0.5
4401,0.59
4402,0.57
4403,0.575
4404,0.605
4405,0.505
4406,0.63
4407,0.605
4408,0.61
4409,0.67
4410,0.56
4411,0.64
4412,0.63
4413,0.655
4414,0.63
4415,0.58
4416,0.64
4417,0.635
4418,0.655
4419,0.645
4420,0.53
4421,0.655
4422,0.635
4423,0.655
4424,0.66
4425,0.595
4426,0.625
4427,0.685
4428,0.66
4429,0.66
4430,0.605
4431,0.635
4432,0.665
4433,0.67
4434,0.67
4435,0.575
4436,0.66
4437,0.705
4438,0.69
4439,0.665
4440,0.625
4441,0.66
4442,0.665
4443,0.695
4444,0.7
4445,0.575
4446,0.665
4447,0.705
4448,0.685
4449,0.695
4450,0.595
4451,0.64
4452,0.71
4453,0.71
4454,0.71
4455,0.625
4456,0.685
4457,0.705
4458,0.685
4459,0.71
4460,0.635
4461,0.7
4462,0.72
4463,0.705
4464,0.675
4465,0.61
4466,0.685
4467,0.705
4468,0.71
4469,0.69
4470,0.65
4471,0.69
4472,0.69
4473,0.635
4474,0.705
4475,0.59
4476,0.68
4477,0.695
4478,0.675
4479,0.69
4480,0.585
4481,0.66
4482,0.7
4483,0.69
4484,0.705
4485,0.605
4486,0.69
4487,0.7
4488,0.695
4489,0.695
4490,0.62
4491,0.67
4492,0.675
4493,0.685
4494,0.68
4495,0.605
4496,0.685
4497,0.69
4498,0.7
4499,0.7
4500,0.645
4501,0.675
4502,0.695
4503,0.675
4504,0.73
4505,0.645
4506,0.68
4507,0.695
4508,0.705
4509,0.7
4510,0.635
4511,0.73
4512,0.735
4513,0.735
4514,0.71
4515,0.635
4516,0.665
4517,0.72
4518,0.715
4519,0.71
4520,0.705
4521,0.695
4522,0.725
4523,0.68
4524,0.705
4525,0.65
4526,0.71
4527,0.73
4528,0.705
4529,0.715
4530,0.64
4531,0.71
4532,0.7
4533,0.72
4534,0.705
4535,0.65
4536,0.68
4537,0.675
4538,0.715
4539,0.74
4540,0.66
4541,0.695
4542,0.69
4543,0.705
4544,0.71
4545,0.665
4546,0.665
4547,0.655
4548,0.685
4549,0.68
4550,0.61
4551,0.7
4552,0.695
4553,0.705
4554,0.72
4555,0.64
4556,0.68
4557,0.7
4558,0.695
4559,0.7
4560,0.64
4561,0.685
4562,0.68
4563,0.72
4564,0.7
4565,0.625
4566,0.695
4567,0.69
4568,0.685
4569,0.705
4570,0.625
4571,0.695
4572,0.67
4573,0.7
4574,0.675
4575,0.655
4576,0.665
4577,0.655
4578,0.7
4579,0.685
4580,0.67
4581,0.67
4582,0.69
4583,0.705
4584,0.7
4585,0.645
4586,0.67
4587,0.72
4588,0.685
4589,0.715
4590,0.635
4591,0.69
4592,0.68
4593,0.69
4594,0.715
4595,0.645
4596,0.685
4597,0.705
4598,0.705
4599,0.74
4600,0.5
4601,0.495
4602,0.565
4603,0.58
4604,0.55
4605,0.495
4606,0.53
4607,0.55
4608,0.545
4609,0.575
4610,0.53
4611,0.56
4612,0.58
4613,0.58
4614,0.605
4615,0.485
4616,0.54
4617,0.57
4618,0.61
4619,0.635
4620,0.495
4621,0.54
4622,0.6
4623,0.555
4624,0.565
4625,0.515
4626,0.585
4627,0.62
4628,0.57
4629,0.58
4630,0.525
4631,0.565
4632,0.585
4633,0.58
4634,0.625
4635,0.535
4636,0.595
4637,0.62
4638,0.61
4639,0.645
4640,0.48
4641,0.585
4642,0.595
4643,0.625
4644,0.62
4645,0.5
4646,0.575
4647,0.615
4648,0.63
4649,0.61
4650,0.52
4651,0.605
4652,0.61
4653,0.61
4654,0.625
4655,0.525
4656,0.575
4657,0.655
4658,0.625
4659,0.66
4660,0.52
4661,0.565
4662,0.64
4663,0.63
4664,0.625
4665,0.52
4666,0.6
4667,0.665
4668,0.665
4669,0.66
4670,0.51
4671,0.585
4672,0.665
4673,0.62
4674,0.66
4675,0.565
4676,0.6
4677,0.65
4678,0.69
4679,0.67
4680,0.565
4681,0.64
4682,0.67
4683,0.705
4684,0.67
4685,0.515
4686,0.63
4687,0.69
4688,0.68
4689,0.66
4690,0.545
4691,0.565
4692,0.71
4693,0.725
4694,0.695
4695,0.53
4696,0.595
4697,0.675
4698,0.685
4699,0.725
4700,0.55
4701,0.645
4702,0.67
4703,0.66
4704,0.715
4705,0.57
4706,0.635
4707,0.68
4708,0.71
4709,0.72
4710,0.575
4711,0.65
4712,0.705
4713,0.69
4714,0.71
4715,0.505
4716,0.665
4717,0.68
4718,0.69
4719,0.69
4720,0.525
4721,0.62
4722,0.69
4723,0.68
4724,0.695
4725,0.545
4726,0.64
4727,0.705
4728,0.71
4729,0.705
4730,0.535
4731,0.615
4732,0.7
4733,0.7
4734,0.685
4735,0.535
4736,0.635
4737,0.68
4738,0.725
4739,0.705
4740,0.54
4741,0.615
4742,0.685
4743,0.665
4744,0.69
4745,0.525
4746,0.655
4747,0.725
4748,0.71
4749,0.69
4750,0.56
4751,0.645
4752,0.72
4753,0.7
4754,0.75
4755,0.56
4756,0.605
4757,0.72
4758,0.69
4759,0.735
4760,0.575
4761,0.63
4762,0.74
4763,0.705
4764,0.73
4765,0.58
4766,0.625
4767,0.74
4768,0.715
4769,0.73
4770,0.55
4771,0.615
4772,0.705
4773,0.745
4774,0.73
4775,0.535
4776,0.65
4777,0.72
4778,0.72
4779,0.72
4780,0.555
4781,0.605
4782,0.705
4783,0.73
4784,0.735
4785,0.585
4786,0.65
4787,0.7
4788,0.725
4789,0.785
4790,0.61
4791,0.625
4792,0.7
4793,0.715
4794,0.73
4795,0.55
4796,0.64
4797,0.735
4798,0.735
4799,0.725
4800,0.5
4801,0.56
4802,0.58
4803,0.56
4804,0.57
4805,0.53
4806,0.54
4807,0.615
4808,0.565
4809,0.59
4810,0.565
4811,0.57
4812,0.615
4813,0.59
4814,0.59
4815,0.575
4816,0.605
4817,0.6
4818,0.65
4819,0.59
4820,0.585
4821,0.64
4822,0.645
4823,0.645
4824,0.64
4825,0.58
4826,0.64
4827,0.67
4828,0.645
4829,0.625
4830,0.615
4831,0.685
4832,0.655
4833,0.67
4834,0.66
4835,0.635
4836,0.65
4837,0.71
4838,0.715
4839,0.695
4840,0.6
4841,0.67
4842,0.68
4843,0.675
4844,0.685
4845,0.61
4846,0.695
4847,0.725
4848,0.725
4849,0.71
4850,0.61
4851,0.675
4852,0.76
4853,0.725
4854,0.735
4855,0.62
4856,0.715
4857,0.725
4858,0.72
4859,0.725
4860,0.625
4861,0.725
4862,0.715
4863,0.715
4864,0.69
4865,0.625
4866,0.71
4867,0.695
4868,0.73
4869,0.715
4870,0.6
4871,0.7
4872,0.725
4873,0.73
4874,0.71
4875,0.67
4876,0.715
4877,0.735
4878,0.735
4879,0.745
4880,0.62
4881,0.715
4882,0.765
4883,0.73
4884,0.76
4885,0.65
4886,0.73
4887,0.76
4888,0.745
4889,0.725
4890,0.645
4891,0.715
4892,0.745
4893,0.735
4894,0.75
4895,0.66
4896,0.735
4897,0.75
4898,0.765
4899,0.76
4900,0.655
4901,0.735
4902,0.75
4903,0.74
4904,0.765
4905,0.695
4906,0.75
4907,0.765
4908,0.78
4909,0.74
4910,0.71
4911,0.755
4912,0.75
4913,0.76
4914,0.76
4915,0.69
4916,0.725
4917,0.805
4918,0.75
4919,0.77
4920,0.685
4921,0.725
4922,0.785
4923,0.73
4924,0.765
4925,0.68
4926,0.74
4927,0.735
4928,0.765
4929,0.775
4930,0.67
4931,0.76
4932,0.73
4933,0.75
4934,0.775
4935,0.7
4936,0.715
4937,0.73
4938,0.77
4939,0.75
4940,0.72
4941,0.735
4942,0.775
4943,0.77
4944,0.77
4945,0.725
4946,0.755
4947,0.725
4948,0.755
4949,0.755
4950,0.695
4951,0.75
4952,0.765
4953,0.79
4954,0.75
4955,0.71
4956,0.74
4957,0.775
4958,0.775
4959,0.765
4960,0.755
4961,0.76
4962,0.775
4963,0.805
4964,0.795
4965,0.765
4966,0.755
4967,0.77
4968,0.8
4969,0.78
4970,0.73
4971,0.76
4972,0.77
4973,0.805
4974,0.78
4975,0.75
4976,0.765
4977,0.75
4978,0.78
4979,0.81
4980,0.77
4981,0.79
4982,0.805
4983,0.79
4984,0.805
4985,0.74
4986,0.725
4987,0.785
4988,0.755
4989,0.765
4990,0.75
4991,0.79
4992,0.785
4993,0.785
4994,0.775
4995,0.745
4996,0.755
4997,0.785
4998,0.79
4999,0.78
5000,0.5
5001,0.555
5002,0.575
5003,0.56
5004,0.57
5005,0.55
5006,0.62
5007,0.585
5008,0.6
5009,0.585
5010,0.54
5011,0.58
5012,0.625
5013,0.635
5014,0.625
5015,0.565
5016,0.65
5017,0.65
5018,0.595
5019,0.64
5020,0.58
5021,0.62
5022,0.63
5023,0.67
5024,0.625
5025,0.615
5026,0.67
5027,0.66
5028,0.67
5029,0.655
5030,0.64
5031,0.69
5032,0.685
5033,0.68
5034,0.725
5035,0.62
5036,0.685
5037,0.695
5038,0.68
5039,0.71
5040,0.665
5041,0.73
5042,0.685
5043,0.695
5044,0.72
5045,0.665
5046,0.735
5047,0.695
5048,0.73
5049,0.705
5050,0.655
5051,0.765
5052,0.725
5053,0.725
5054,0.73
5055,0.655
5056,0.705
5057,0.72
5058,0.72
5059,0.68
5060,0.665
5061,0.72
5062,0.71
5063,0.74
5064,0.685
5065,0.68
5066,0.725
5067,0.735
5068,0.755
5069,0.7
5070,0.61
5071,0.76
5072,0.695
5073,0.745
5074,0.735
5075,0.635
5076,0.74
5077,0.745
5078,0.725
5079,0.72
5080,0.64
5081,0.77
5082,0.795
5083,0.79
5084,0.745
5085,0.665
5086,0.74
5087,0.775
5088,0.745
5089,0.735
5090,0.69
5091,0.755
5092,0.76
5093,0.77
5094,0.755
5095,0.695
5096,0.735
5097,0.775
5098,0.785
5099,0.765
5100,0.73
5101,0.775
5102,0.8
5103,0.77
5104,0.785
5105,0.695
5106,0.765
5107,0.815
5108,0.78
5109,0.785
5110,0.705
5111,0.795
5112,0.81
5113,0.765
5114,0.835
5115,0.73
5116,0.82
5117,0.84
5118,0.825
5119,0.79
5120,0.715
5121,0.795
5122,0.83
5123,0.785
5124,0.81
5125,0.72
5126,0.835
5127,0.84
5128,0.795
5129,0.82
5130,0.72
5131,0.81
5132,0.83
5133,0.79
5134,0.8
5135,0.71
5136,0.76
5137,0.775
5138,0.795
5139,0.805
5140,0.74
5141,0.83
5142,0.845
5143,0.795
5144,0.805
5145,0.7
5146,0.84
5147,0.835
5148,0.8
5149,0.805
5150,0.71
5151,0.805
5152,0.83
5153,0.775
5154,0.845
5155,0.74
5156,0.805
5157,0.86
5158,0.795
5159,0.84
5160,0.785
5161,0.84
5162,0.835
5163,0.79
5164,0.81
5165,0.79
5166,0.84
5167,0.86
5168,0.84
5169,0.86
5170,0.73
5171,0.83
5172,0.855
5173,0.83
5174,0.85
5175,0.76
5176,0.81
5177,0.835
5178,0.85
5179,0.825
5180,0.76
5181,0.84
5182,0.835
5183,0.785
5184,0.84
5185,0.775
5186,0.84
5187,0.87
5188,0.825
5189,0.86
5190,0.79
5191,0.855
5192,0.875
5193,0.83
5194,0.81
5195,0.765
5196,0.84
5197,0.83
5198,0.85
5199,0.84
5200,0.5
5201,0.56
5202,0.565
5203,0.545
5204,0.555
5205,0.56
5206,0.57
5207,0.595
5208,0.61
5209,0.62
5210,0.56
5211,0.555
5212,0.605
5213,0.625
5214,0.63
5215,0.59
5216,0.56
5217,0.6
5218,0.605
5219,0.625
5220,0.565
5221,0.59
5222,0.65
5223,0.66
5224,0.66
5225,0.59
5226,0.58
5227,0.63
5228,0.675
5229,0.63
5230,0.59
5231,0.575
5232,0.65
5233,0.68
5234,0.685
5235,0.545
5236,0.59
5237,0.645
5238,0.68
5239,0.685
5240,0.62
5241,0.59
5242,0.61
5243,0.67
5244,0.675
5245,0.535
5246,0.635
5247,0.655
5248,0.74
5249,0.68
5250,0.565
5251,0.655
5252,0.705
5253,0.73
5254,0.71
5255,0.565
5256,0.605
5257,0.675
5258,0.705
5259,0.715
5260,0.56
5261,0.625
5262,0.7
5263,0.72
5264,0.73
5265,0.56
5266,0.62
5267,0.685
5268,0.68
5269,0.725
5270,0.595
5271,0.655
5272,0.705
5273,0.735
5274,0.715
5275,0.59
5276,0.67
5277,0.675
5278,0.715
5279,0.76
5280,0.57
5281,0.61
5282,0.7
5283,0.735
5284,0.765
5285,0.565
5286,0.675
5287,0.71
5288,0.715
5289,0.8
5290,0.565
5291,0.67
5292,0.695
5293,0.735
5294,0.765
5295,0.585
5296,0.69
5297,0.79
5298,0.75
5299,0.755
5300,0.6
5301,0.7
5302,0.765
5303,0.78
5304,0.775
5305,0.625
5306,0.69
5307,0.735
5308,0.785
5309,0.78
5310,0.575
5311,0.71
5312,0.77
5313,0.765
5314,0.78
5315,0.58
5316,0.72
5317,0.755
5318,0.77
5319,0.74
5320,0.595
5321,0.705
5322,0.745
5323,0.775
5324,0.755
5325,0.645
5326,0.7
5327,0.76
5328,0.77
5329,0.81
5330,0.63
5331,0.71
5332,0.755
5333,0.78
5334,0.775
5335,0.595
5336,0.73
5337,0.75
5338,0.785
5339,0.8
5340,0.59
5341,0.72
5342,0.755
5343,0.785
5344,0.79
5345,0.605
5346,0.73
5347,0.75
5348,0.77
5349,0.78
5350,0.6
5351,0.74
5352,0.765
5353,0.76
5354,0.81
5355,0.61
5356,0.735
5357,0.78
5358,0.785
5359,0.805
5360,0.615
5361,0.71
5362,0.8
5363,0.79
5364,0.8
5365,0.645
5366,0.705
5367,0.785
5368,0.81
5369,0.79
5370,0.655
5371,0.72
5372,0.775
5373,0.805
5374,0.79
5375,0.655
5376,0.735
5377,0.78
5378,0.795
5379,0.81
5380,0.615
5381,0.745
5382,0.73
5383,0.81
5384,0.8
5385,0.63
5386,0.725
5387,0.795
5388,0.81
5389,0.815
5390,0.65
5391,0.74
5392,0.78
5393,0.81
5394,0.815
5395,0.64
5396,0.705
5397,0.775
5398,0.805
5399,0.825
5400,0.5
5401,0.47
5402,0.54
5403,0.555
5404,0.565
5405,0.5
5406,0.52
5407,0.55
5408,0.545
5409,0.575
5410,0.55
5411,0.535
5412,0.545
5413,0.585
5414,0.605
5415,0.485
5416,0.545
5417,0.61
5418,0.605
5419,0.59
5420,0.51
5421,0.595
5422,0.61
5423,0.63
5424,0.65
5425,0.525
5426,0.555
5427,0.6
5428,0.635
5429,0.61
5430,0.54
5431,0.565
5432,0.63
5433,0.66
5434,0.68
5435,0.545
5436,0.58
5437,0.64
5438,0.66
5439,0.67
5440,0.53
5441,0.62
5442,0.635
5443,0.715
5444,0.66
5445,0.53
5446,0.6
5447,0.665
5448,0.65
5449,0.73
5450,0.58
5451,0.665
5452,0.685
5453,0.705
5454,0.75
5455,0.63
5456,0.615
5457,0.66
5458,0.7
5459,0.755
5460,0.63
5461,0.655
5462,0.72
5463,0.67
5464,0.735
5465,0.6
5466,0.64
5467,0.75
5468,0.69
5469,0.765
5470,0.62
5471,0.665
5472,0.69
5473,0.72
5474,0.75
5475,0.645
5476,0.685
5477,0.73
5478,0.735
5479,0.745
5480,0.65
5481,0.69
5482,0.755
5483,0.74
5484,0.735
5485,0.625
5486,0.725
5487,0.735
5488,0.755
5489,0.72
5490,0.63
5491,0.695
5492,0.69
5493,0.765
5494,0.74
5495,0.615
5496,0.715
5497,0.73
5498,0.76
5499,0.735
5500,0.66
5501,0.725
5502,0.75
5503,0.765
5504,0.755
5505,0.65
5506,0.72
5507,0.755
5508,0.765
5509,0.78
5510,0.695
5511,0.755
5512,0.78
5513,0.74
5514,0.79
5515,0.715
5516,0.765
5517,0.785
5518,0.76
5519,0.775
5520,0.69
5521,0.715
5522,0.775
5523,0.8
5524,0.795
5525,0.735
5526,0.735
5527,0.79
5528,0.77
5529,0.8
5530,0.71
5531,0.72
5532,0.78
5533,0.795
5534,0.775
5535,0.705
5536,0.74
5537,0.755
5538,0.76
5539,0.785
5540,0.705
5541,0.71
5542,0.745
5543,0.775
5544,0.765
5545,0.68
5546,0.76
5547,0.76
5548,0.77
5549,0.77
5550,0.71
5551,0.74
5552,0.765
5553,0.785
5554,0.79
5555,0.725
5556,0.735
5557,0.77
5558,0.77
5559,0.785
5560,0.715
5561,0.74
5562,0.79
5563,0.785
5564,0.75
5565,0.695
5566,0.76
5567,0.78
5568,0.765
5569,0.78
5570,0.695
5571,0.755
5572,0.775
5573,0.765
5574,0.78
5575,0.685
5576,0.765
5577,0.745
5578,0.765
5579,0.775
5580,0.695
5581,0.745
5582,0.775
5583,0.775
5584,0.755
5585,0.725
5586,0.76
5587,0.755
5588,0.77
5589,0.79
5590,0.715
5591,0.78
5592,0.75
5593,0.74
5594,0.78
5595,0.72
5596,0.78
5597,0.77
5598,0.77
5599,0.785
5600,0.5
5601,0.53
5602,0.53
5603,0.565
5604,0.5
5605,0.505
5606,0.56
5607,0.56
5608,0.535
5609,0.57
5610,0.495
5611,0.57
5612,0.555
5613,0.59
5614,0.645
5615,0.51
5616,0.585
5617,0.59
5618,0.61
5619,0.58
5620,0.57
5621,0.635
5622,0.615
5623,0.605
5624,0.64
5625,0.53
5626,0.645
5627,0.565
5628,0.59
5629,0.62
5630,0.525
5631,0.585
5632,0.615
5633,0.61
5634,0.685
5635,0.53
5636,0.6
5637,0.625
5638,0.61
5639,0.645
5640,0.58
5641,0.645
5642,0.575
5643,0.67
5644,0.675
5645,0.58
5646,0.655
5647,0.65
5648,0.62
5649,0.685
5650,0.61
5651,0.65
5652,0.65
5653,0.655
5654,0.695
5655,0.595
5656,0.625
5657,0.64
5658,0.66
5659,0.68
5660,0.59
5661,0.635
5662,0.685
5663,0.695
5664,0.685
5665,0.625
5666,0.625
5667,0.615
5668,0.715
5669,0.715
5670,0.58
5671,0.65
5672,0.62
5673,0.675
5674,0.695
5675,0.61
5676,0.575
5677,0.67
5678,0.69
5679,0.65
5680,0.585
5681,0.63
5682,0.65
5683,0.67
5684,0.715
5685,0.605
5686,0.645
5687,0.665
5688,0.7
5689,0.725
5690,0.645
5691,0.665
5692,0.665
5693,0.735
5694,0.72
5695,0.59
5696,0.685
5697,0.695
5698,0.705
5699,0.69
5700,0.63
5701,0.645
5702,0.7
5703,0.695
5704,0.735
5705,0.61
5706,0.65
5707,0.655
5708,0.71
5709,0.71
5710,0.61
5711,0.695
5712,0.675
5713,0.725
5714,0.72
5715,0.61
5716,0.73
5717,0.725
5718,0.73
5719,0.705
5720,0.61
5721,0.685
5722,0.71
5723,0.72
5724,0.725
5725,0.635
5726,0.725
5727,0.73
5728,0.72
5729,0.72
5730,0.635
5731,0.695
5732,0.72
5733,0.705
5734,0.745
5735,0.635
5736,0.695
5737,0.72
5738,0.685
5739,0.735
5740,0.67
5741,0.67
5742,0.715
5743,0.68
5744,0.735
5745,0.64
5746,0.725
5747,0.735
5748,0.705
5749,0.72
5750,0.625
5751,0.72
5752,0.725
5753,0.725
5754,0.725
5755,0.67
5756,0.71
5757,0.745
5758,0.735
5759,0.74
5760,0.63
5761,0.71
5762,0.725
5763,0.73
5764,0.735
5765,0.695
5766,0.725
5767,0.74
5768,0.72
5769,0.745
5770,0.695
5771,0.755
5772,0.73
5773,0.765
5774,0.765
5775,0.65
5776,0.75
5777,0.74
5778,0.76
5779,0.75
5780,0.685
5781,0.725
5782,0.74
5783,0.785
5784,0.745
5785,0.64
5786,0.73
5787,0.745
5788,0.76
5789,0.775
5790,0.67
5791,0.73
5792,0.76
5793,0.75
5794,0.75
5795,0.665
5796,0.75
5797,0.735
5798,0.735
5799,0.73
5800,0.5
5801,0.535
5802,0.55
5803,0.56
5804,0.545
5805,0.515
5806,0.58
5807,0.57
5808,0.59
5809,0.535
5810,0.585
5811,0.64
5812,0.605
5813,0.6
5814,0.615
5815,0.595
5816,0.59
5817,0.615
5818,0.64
5819,0.61
5820,0.57
5821,0.655
5822,0.675
5823,0.67
5824,0.675
5825,0.64
5826,0.69
5827,0.68
5828,0.735
5829,0.635
5830,0.665
5831,0.665
5832,0.705
5833,0.715
5834,0.765
5835,0.635
5836,0.69
5837,0.72
5838,0.71
5839,0.745
5840,0.685
5841,0.75
5842,0.735
5843,0.725
5844,0.74
5845,0.6
5846,0.73
5847,0.73
5848,0.69
5849,0.73
5850,0.665
5851,0.745
5852,0.77
5853,0.77
5854,0.725
5855,0.68
5856,0.74
5857,0.765
5858,0.765
5859,0.75
5860,0.68
5861,0.725
5862,0.775
5863,0.75
5864,0.765
5865,0.62
5866,0.71
5867,0.715
5868,0.725
5869,0.77
5870,0.655
5871,0.77
5872,0.755
5873,0.735
5874,0.775
5875,0.68
5876,0.755
5877,0.75
5878,0.73
5879,0.775
5880,0.72
5881,0.73
5882,0.77
5883,0.73
5884,0.765
5885,0.715
5886,0.76
5887,0.77
5888,0.78
5889,0.765
5890,0.7
5891,0.775
5892,0.765
5893,0.79
5894,0.78
5895,0.69
5896,0.77
5897,0.825
5898,0.81
5899,0.77
5900,0.775
5901,0.74
5902,0.825
5903,0.78
5904,0.805
5905,0.71
5906,0.745
5907,0.755
5908,0.77
5909,0.785
5910,0.685
5911,0.76
5912,0.78
5913,0.77
5914,0.8
5915,0.75
5916,0.805
5917,0.82
5918,0.785
5919,0.8
5920,0.73
5921,0.735
5922,0.79
5923,0.755
5924,0.8
5925,0.72
5926,0.775
5927,0.79
5928,0.76
5929,0.775
5930,0.75
5931,0.76
5932,0.795
5933,0.805
5934,0.805
5935,0.72
5936,0.795
5937,0.79
5938,0.78
5939,0.81
5940,0.765
5941,0.78
5942,0.81
5943,0.755
5944,0.82
5945,0.725
5946,0.775
5947,0.765
5948,0.79
5949,0.805
5950,0.7
5951,0.76
5952,0.795
5953,0.79
5954,0.805
5955,0.745
5956,0.785
5957,0.83
5958,0.8
5959,0.85
5960,0.775
5961,0.82
5962,0.795
5963,0.83
5964,0.83
5965,0.785
5966,0.82
5967,0.81
5968,0.805
5969,0.81
5970,0.74
5971,0.82
5972,0.795
5973,0.82
5974,0.8
5975,0.76
5976,0.81
5977,0.8
5978,0.82
5979,0.82
5980,0.765
5981,0.825
5982,0.82
5983,0.8
5984,0.8
5985,0.81
5986,0.805
5987,0.78
5988,0.805
5989,0.81
5990,0.735
5991,0.82
5992,0.83
5993,0.785
5994,0.825
5995,0.775
5996,0.815
5997,0.81
5998,0.825
5999,0.81
6000,0.5
6001,0.495
6002,0.525
6003,0.52
6004,0.525
6005,0.53
6006,0.55
6007,0.555
6008,0.585
6009,0.56
6010,0.57
6011,0.59
6012,0.58
6013,0.565
6014,0.59
6015,0.58
6016,0.645
6017,0.63
6018,0.65
6019,0.58
6020,0.585
6021,0.655
6022,0.67
6023,0.635
6024,0.64
6025,0.63
6026,0.665
6027,0.625
6028,0.645
6029,0.605
6030,0.625
6031,0.655
6032,0.67
6033,0.655
6034,0.655
6035,0.665
6036,0.68
6037,0.685
6038,0.665
6039,0.68
6040,0.65
6041,0.71
6042,0.68
6043,0.67
6044,0.685
6045,0.625
6046,0.665
6047,0.67
6048,0.69
6049,0.675
6050,0.665
6051,0.715
6052,0.72
6053,0.695
6054,0.72
6055,0.66
6056,0.675
6057,0.675
6058,0.69
6059,0.72
6060,0.675
6061,0.7
6062,0.715
6063,0.7
6064,0.725
6065,0.65
6066,0.685
6067,0.705
6068,0.715
6069,0.72
6070,0.66
6071,0.705
6072,0.685
6073,0.7
6074,0.75
6075,0.655
6076,0.69
6077,0.7
6078,0.705
6079,0.71
6080,0.67
6081,0.715
6082,0.735
6083,0.7
6084,0.75
6085,0.685
6086,0.71
6087,0.725
6088,0.72
6089,0.72
6090,0.64
6091,0.7
6092,0.705
6093,0.73
6094,0.745
6095,0.64
6096,0.7
6097,0.755
6098,0.745
6099,0.71
6100,0.715
6101,0.715
6102,0.745
6103,0.74
6104,0.745
6105,0.725
6106,0.71
6107,0.745
6108,0.745
6109,0.735
6110,0.67
6111,0.7
6112,0.745
6113,0.74
6114,0.76
6115,0.7
6116,0.73
6117,0.77
6118,0.74
6119,0.765
6120,0.695
6121,0.75
6122,0.765
6123,0.73
6124,0.755
6125,0.695
6126,0.72
6127,0.755
6128,0.745
6129,0.78
6130,0.715
6131,0.745
6132,0.76
6133,0.745
6134,0.765
6135,0.685
6136,0.71
